Player,Measure Names,Competition Level,Full Division Name,Full Team Name Correct,Full Team Name,Gender Division,Measure Values
Sophie Acker,Points,Division 1,Division 1 Women,Vermont Ruckus,Vermont Ruckus,Women,0
Sophie Acker,Plus Minus,Division 1,Division 1 Women,Vermont Ruckus,Vermont Ruckus,Women,0
Sophia Nolan,Turns,Division 1,Division 1 Women,Vermont Ruckus,Vermont Ruckus,Women,1
Sophia Nolan,Ds,Division 1,Division 1 Women,Vermont Ruckus,Vermont Ruckus,Women,0
Sophia Nolan,Assists,Division 1,Division 1 Women,Vermont Ruckus,Vermont Ruckus,Women,1
Sophia Nolan,Points,Division 1,Division 1 Women,Vermont Ruckus,Vermont Ruckus,Women,0
Sophia Nolan,Plus Minus,Division 1,Division 1 Women,Vermont Ruckus,Vermont Ruckus,Women,0
Sofia Sinta,Turns,Division 1,Division 1 Women,SUNY - Binghamton Big Bear,SUNY - Binghamton Big Bear,Women,0
Sofia Sinta,Ds,Division 1,Division 1 Women,SUNY - Binghamton Big Bear,SUNY - Binghamton Big Bear,Women,0
Sofia Sinta,Assists,Division 1,Division 1 Women,SUNY - Binghamton Big Bear,SUNY - Binghamton Big Bear,Women,0
Sofia Sinta,Points,Division 1,Division 1 Women,SUNY - Binghamton Big Bear,SUNY - Binghamton Big Bear,Women,0
Sofia Sinta,Plus Minus,Division 1,Division 1 Women,SUNY - Binghamton Big Bear,SUNY - Binghamton Big Bear,Women,0
Sofia Eden,Turns,Division 1,Division 1 Women,California - Santa Barbara Burning Skirts,California - Santa Barbara Burning Skirts,Women,2
Sofia Eden,Ds,Division 1,Division 1 Women,California - Santa Barbara Burning Skirts,California - Santa Barbara Burning Skirts,Women,0
Sofia Eden,Assists,Division 1,Division 1 Women,California - Santa Barbara Burning Skirts,California - Santa Barbara Burning Skirts,Women,0
Sofia Eden,Points,Division 1,Division 1 Women,California - Santa Barbara Burning Skirts,California - Santa Barbara Burning Skirts,Women,2
Sofia Eden,Plus Minus,Division 1,Division 1 Women,California - Santa Barbara Burning Skirts,California - Santa Barbara Burning Skirts,Women,0
Sloan Senofsky,Turns,Division 3,Division 3 Men,Claremont Braineaters,Claremont Braineaters,Men,0
Sloan Senofsky,Ds,Division 3,Division 3 Men,Claremont Braineaters,Claremont Braineaters,Men,0
Sloan Senofsky,Assists,Division 3,Division 3 Men,Claremont Braineaters,Claremont Braineaters,Men,0
Sloan Senofsky,Points,Division 3,Division 3 Men,Claremont Braineaters,Claremont Braineaters,Men,0
Sloan Senofsky,Plus Minus,Division 3,Division 3 Men,Claremont Braineaters,Claremont Braineaters,Men,0
Sharan Sethi,Turns,Division 1,Division 1 Men,Texas TUFF,Texas TUFF,Men,0
Sharan Sethi,Ds,Division 1,Division 1 Men,Texas TUFF,Texas TUFF,Men,0
Sharan Sethi,Assists,Division 1,Division 1 Men,Texas TUFF,Texas TUFF,Men,0
Sharan Sethi,Points,Division 1,Division 1 Men,Texas TUFF,Texas TUFF,Men,0
Sharan Sethi,Plus Minus,Division 1,Division 1 Men,Texas TUFF,Texas TUFF,Men,0
Sebastian Boccieri,Turns,Division 1,Division 1 Men,NC State Alpha,NC State Alpha,Men,0
Sebastian Boccieri,Ds,Division 1,Division 1 Men,NC State Alpha,NC State Alpha,Men,0
Sebastian Boccieri,Assists,Division 1,Division 1 Men,NC State Alpha,NC State Alpha,Men,0
Sebastian Boccieri,Points,Division 1,Division 1 Men,NC State Alpha,NC State Alpha,Men,0
Sebastian Boccieri,Plus Minus,Division 1,Division 1 Men,NC State Alpha,NC State Alpha,Men,0
Sean Mickel,Turns,Division 1,Division 1 Men,Pittsburgh En Sabah Nur,Pittsburgh En Sabah Nur,Men,0
Sean Mickel,Ds,Division 1,Division 1 Men,Pittsburgh En Sabah Nur,Pittsburgh En Sabah Nur,Men,0
Sean Mickel,Assists,Division 1,Division 1 Men,Pittsburgh En Sabah Nur,Pittsburgh En Sabah Nur,Men,0
Sean Mickel,Points,Division 1,Division 1 Men,Pittsburgh En Sabah Nur,Pittsburgh En Sabah Nur,Men,0
Sean Mickel,Plus Minus,Division 1,Division 1 Men,Pittsburgh En Sabah Nur,Pittsburgh En Sabah Nur,Men,0
Sawyer Linehan,Turns,Division 3,Division 3 Men,Whitman Sweets,Whitman Sweets,Men,0
Sawyer Linehan,Ds,Division 3,Division 3 Men,Whitman Sweets,Whitman Sweets,Men,0
Sawyer Linehan,Assists,Division 3,Division 3 Men,Whitman Sweets,Whitman Sweets,Men,0
Sawyer Linehan,Points,Division 3,Division 3 Men,Whitman Sweets,Whitman Sweets,Men,0
Sawyer Linehan,Plus Minus,Division 3,Division 3 Men,Whitman Sweets,Whitman Sweets,Men,0
Sarah Laughlin,Turns,Division 1,Division 1 Women,Colorado Quandary,Colorado Quandary,Women,2
Sarah Laughlin,Ds,Division 1,Division 1 Women,Colorado Quandary,Colorado Quandary,Women,0
Sarah Laughlin,Assists,Division 1,Division 1 Women,Colorado Quandary,Colorado Quandary,Women,0
Sarah Laughlin,Points,Division 1,Division 1 Women,Colorado Quandary,Colorado Quandary,Women,2
Sarah Laughlin,Plus Minus,Division 1,Division 1 Women,Colorado Quandary,Colorado Quandary,Women,0
Sarah Landman,Turns,Division 1,Division 1 Women,SUNY - Binghamton Big Bear,SUNY - Binghamton Big Bear,Women,3
Sarah Landman,Ds,Division 1,Division 1 Women,SUNY - Binghamton Big Bear,SUNY - Binghamton Big Bear,Women,3
Sarah Landman,Assists,Division 1,Division 1 Women,SUNY - Binghamton Big Bear,SUNY - Binghamton Big Bear,Women,0
Sarah Landman,Points,Division 1,Division 1 Women,SUNY - Binghamton Big Bear,SUNY - Binghamton Big Bear,Women,0
Sarah Landman,Plus Minus,Division 1,Division 1 Women,SUNY - Binghamton Big Bear,SUNY - Binghamton Big Bear,Women,0
Samuel Williams,Turns,Division 1,Division 1 Men,Alabama-Huntsville Nightmares,Alabama-Huntsville Nightmares,Men,0
Samuel Williams,Ds,Division 1,Division 1 Men,Alabama-Huntsville Nightmares,Alabama-Huntsville Nightmares,Men,0
Samuel Williams,Assists,Division 1,Division 1 Men,Alabama-Huntsville Nightmares,Alabama-Huntsville Nightmares,Men,0
Samuel Williams,Points,Division 1,Division 1 Men,Alabama-Huntsville Nightmares,Alabama-Huntsville Nightmares,Men,0
Samuel Williams,Plus Minus,Division 1,Division 1 Men,Alabama-Huntsville Nightmares,Alabama-Huntsville Nightmares,Men,0
Sam Schwartz,Turns,Division 1,Division 1 Men,Washington University Contra,Washington University Contra,Men,3
Sam Schwartz,Ds,Division 1,Division 1 Men,Washington University Contra,Washington University Contra,Men,1
Sam Schwartz,Assists,Division 1,Division 1 Men,Washington University Contra,Washington University Contra,Men,1
Sam Schwartz,Points,Division 1,Division 1 Men,Washington University Contra,Washington University Contra,Men,1
Sam Schwartz,Plus Minus,Division 1,Division 1 Men,Washington University Contra,Washington University Contra,Men,0
Saira Sukthankar,Turns,Division 3,Division 3 Women,Mount Holyoke Daisy Chain,Mount Holyoke Daisy Chain,Women,4
Saira Sukthankar,Ds,Division 3,Division 3 Women,Mount Holyoke Daisy Chain,Mount Holyoke Daisy Chain,Women,3
Saira Sukthankar,Assists,Division 3,Division 3 Women,Mount Holyoke Daisy Chain,Mount Holyoke Daisy Chain,Women,0
Saira Sukthankar,Points,Division 3,Division 3 Women,Mount Holyoke Daisy Chain,Mount Holyoke Daisy Chain,Women,1
Saira Sukthankar,Plus Minus,Division 3,Division 3 Women,Mount Holyoke Daisy Chain,Mount Holyoke Daisy Chain,Women,0
Sadie Zweben,Turns,Division 1,Division 1 Women,Georgia Athena,Georgia Athena,Women,0
Sadie Zweben,Ds,Division 1,Division 1 Women,Georgia Athena,Georgia Athena,Women,0
Sadie Zweben,Assists,Division 1,Division 1 Women,Georgia Athena,Georgia Athena,Women,0
Sadie Zweben,Points,Division 1,Division 1 Women,Georgia Athena,Georgia Athena,Women,0
Sadie Zweben,Plus Minus,Division 1,Division 1 Women,Georgia Athena,Georgia Athena,Women,0
Sadie Cutler,Turns,Division 1,Division 1 Women,Utah Spiral Jetty,Utah Spiral Jetty,Women,0
Sadie Cutler,Ds,Division 1,Division 1 Women,Utah Spiral Jetty,Utah Spiral Jetty,Women,0
Sadie Cutler,Assists,Division 1,Division 1 Women,Utah Spiral Jetty,Utah Spiral Jetty,Women,0
Sadie Cutler,Points,Division 1,Division 1 Women,Utah Spiral Jetty,Utah Spiral Jetty,Women,0
Sadie Cutler,Plus Minus,Division 1,Division 1 Women,Utah Spiral Jetty,Utah Spiral Jetty,Women,0
Ryan Perry,Turns,Division 3,Division 3 Men,Berry Bucks,Berry Bucks,Men,1
Ryan Perry,Ds,Division 3,Division 3 Men,Berry Bucks,Berry Bucks,Men,0
Ryan Perry,Assists,Division 3,Division 3 Men,Berry Bucks,Berry Bucks,Men,0
Ryan Perry,Points,Division 3,Division 3 Men,Berry Bucks,Berry Bucks,Men,1
Ryan Perry,Plus Minus,Division 3,Division 3 Men,Berry Bucks,Berry Bucks,Men,0
Ryan Hsi,Turns,Division 1,Division 1 Men,Brown Brownian Motion,Brown Brownian Motion,Men,0
Ryan Hsi,Ds,Division 1,Division 1 Men,Brown Brownian Motion,Brown Brownian Motion,Men,0
Ryan Hsi,Assists,Division 1,Division 1 Men,Brown Brownian Motion,Brown Brownian Motion,Men,0
Ryan Hsi,Points,Division 1,Division 1 Men,Brown Brownian Motion,Brown Brownian Motion,Men,0
Ryan Hsi,Plus Minus,Division 1,Division 1 Men,Brown Brownian Motion,Brown Brownian Motion,Men,0
Ryan duSaire,Turns,Division 1,Division 1 Men,Carleton CUT,Carleton CUT,Men,0
Ryan duSaire,Ds,Division 1,Division 1 Men,Carleton CUT,Carleton CUT,Men,0
Ryan duSaire,Assists,Division 1,Division 1 Men,Carleton CUT,Carleton CUT,Men,0
Ryan duSaire,Points,Division 1,Division 1 Men,Carleton CUT,Carleton CUT,Men,0
Ryan duSaire,Plus Minus,Division 1,Division 1 Men,Carleton CUT,Carleton CUT,Men,0
Ruby Salisbury,Turns,Division 3,Division 3 Women,Middlebury Pranksters,Middlebury Pranksters,Women,2
Ruby Salisbury,Ds,Division 3,Division 3 Women,Middlebury Pranksters,Middlebury Pranksters,Women,1
Ruby Salisbury,Assists,Division 3,Division 3 Women,Middlebury Pranksters,Middlebury Pranksters,Women,0
Ruby Salisbury,Points,Division 3,Division 3 Women,Middlebury Pranksters,Middlebury Pranksters,Women,1
Ruby Salisbury,Plus Minus,Division 3,Division 3 Women,Middlebury Pranksters,Middlebury Pranksters,Women,0
Ruby Gates,Turns,Division 1,Division 1 Women,Stanford Superfly,Stanford Superfly,Women,2
Ruby Gates,Ds,Division 1,Division 1 Women,Stanford Superfly,Stanford Superfly,Women,2
Ruby Gates,Assists,Division 1,Division 1 Women,Stanford Superfly,Stanford Superfly,Women,0
Ruby Gates,Points,Division 1,Division 1 Women,Stanford Superfly,Stanford Superfly,Women,0
Ruby Gates,Plus Minus,Division 1,Division 1 Women,Stanford Superfly,Stanford Superfly,Women,0
Ruben Mendoza,Turns,Division 3,Division 3 Men,Rochester Piggies,Rochester Piggies,Men,0
Ruben Mendoza,Ds,Division 3,Division 3 Men,Rochester Piggies,Rochester Piggies,Men,0
Ruben Mendoza,Assists,Division 3,Division 3 Men,Rochester Piggies,Rochester Piggies,Men,0
Ruben Mendoza,Points,Division 3,Division 3 Men,Rochester Piggies,Rochester Piggies,Men,0
Ruben Mendoza,Plus Minus,Division 3,Division 3 Men,Rochester Piggies,Rochester Piggies,Men,0
Rose Burtt,Turns,Division 1,Division 1 Women,SUNY - Binghamton Big Bear,SUNY - Binghamton Big Bear,Women,0
Rose Burtt,Ds,Division 1,Division 1 Women,SUNY - Binghamton Big Bear,SUNY - Binghamton Big Bear,Women,0
Rose Burtt,Assists,Division 1,Division 1 Women,SUNY - Binghamton Big Bear,SUNY - Binghamton Big Bear,Women,0
Rose Burtt,Points,Division 1,Division 1 Women,SUNY - Binghamton Big Bear,SUNY - Binghamton Big Bear,Women,0
Rose Burtt,Plus Minus,Division 1,Division 1 Women,SUNY - Binghamton Big Bear,SUNY - Binghamton Big Bear,Women,0
Romy Holland,Turns,Division 3,Division 3 Women,Portland UPRoar,Portland UPRoar,Women,0
Romy Holland,Ds,Division 3,Division 3 Women,Portland UPRoar,Portland UPRoar,Women,0
Romy Holland,Assists,Division 3,Division 3 Women,Portland UPRoar,Portland UPRoar,Women,0
Romy Holland,Points,Division 3,Division 3 Women,Portland UPRoar,Portland UPRoar,Women,0
Romy Holland,Plus Minus,Division 3,Division 3 Women,Portland UPRoar,Portland UPRoar,Women,0
Rishi Rajesh Jeswani,Turns,Division 1,Division 1 Men,NC State Alpha,NC State Alpha,Men,0
Rishi Rajesh Jeswani,Ds,Division 1,Division 1 Men,NC State Alpha,NC State Alpha,Men,0
Rishi Rajesh Jeswani,Assists,Division 1,Division 1 Men,NC State Alpha,NC State Alpha,Men,0
Rishi Rajesh Jeswani,Points,Division 1,Division 1 Men,NC State Alpha,NC State Alpha,Men,0
Rishi Rajesh Jeswani,Plus Minus,Division 1,Division 1 Men,NC State Alpha,NC State Alpha,Men,0
Riley Knupp,Turns,Division 1,Division 1 Women,Vermont Ruckus,Vermont Ruckus,Women,1
Riley Knupp,Ds,Division 1,Division 1 Women,Vermont Ruckus,Vermont Ruckus,Women,0
Riley Knupp,Assists,Division 1,Division 1 Women,Vermont Ruckus,Vermont Ruckus,Women,0
Riley Knupp,Points,Division 1,Division 1 Women,Vermont Ruckus,Vermont Ruckus,Women,1
Riley Knupp,Plus Minus,Division 1,Division 1 Women,Vermont Ruckus,Vermont Ruckus,Women,0
Ria Mandal,Turns,Division 1,Division 1 Women,North Carolina Pleiades,North Carolina Pleiades,Women,0
Ria Mandal,Ds,Division 1,Division 1 Women,North Carolina Pleiades,North Carolina Pleiades,Women,0
Ria Mandal,Assists,Division 1,Division 1 Women,North Carolina Pleiades,North Carolina Pleiades,Women,0
Ria Mandal,Points,Division 1,Division 1 Women,North Carolina Pleiades,North Carolina Pleiades,Women,0
Ria Mandal,Plus Minus,Division 1,Division 1 Women,North Carolina Pleiades,North Carolina Pleiades,Women,0
Reese Rathur,Turns,Division 1,Division 1 Women,Georgia Athena,Georgia Athena,Women,0
Reese Rathur,Ds,Division 1,Division 1 Women,Georgia Athena,Georgia Athena,Women,0
Reese Rathur,Assists,Division 1,Division 1 Women,Georgia Athena,Georgia Athena,Women,0
Reese Rathur,Points,Division 1,Division 1 Women,Georgia Athena,Georgia Athena,Women,0
Reese Rathur,Plus Minus,Division 1,Division 1 Women,Georgia Athena,Georgia Athena,Women,0
Rebecca Lodespoto,Turns,Division 1,Division 1 Women,SUNY - Binghamton Big Bear,SUNY - Binghamton Big Bear,Women,0
Rebecca Lodespoto,Ds,Division 1,Division 1 Women,SUNY - Binghamton Big Bear,SUNY - Binghamton Big Bear,Women,0
Rebecca Lodespoto,Assists,Division 1,Division 1 Women,SUNY - Binghamton Big Bear,SUNY - Binghamton Big Bear,Women,0
Rebecca Lodespoto,Points,Division 1,Division 1 Women,SUNY - Binghamton Big Bear,SUNY - Binghamton Big Bear,Women,0
Rebecca Lodespoto,Plus Minus,Division 1,Division 1 Women,SUNY - Binghamton Big Bear,SUNY - Binghamton Big Bear,Women,0
Rebecca Flax,Turns,Division 3,Division 3 Women,Haverford/Bryn Mawr Sneetches,Haverford/Bryn Mawr Sneetches,Women,0
Rebecca Flax,Ds,Division 3,Division 3 Women,Haverford/Bryn Mawr Sneetches,Haverford/Bryn Mawr Sneetches,Women,0
Rebecca Flax,Assists,Division 3,Division 3 Women,Haverford/Bryn Mawr Sneetches,Haverford/Bryn Mawr Sneetches,Women,0
Rebecca Flax,Points,Division 3,Division 3 Women,Haverford/Bryn Mawr Sneetches,Haverford/Bryn Mawr Sneetches,Women,0
Rebecca Flax,Plus Minus,Division 3,Division 3 Women,Haverford/Bryn Mawr Sneetches,Haverford/Bryn Mawr Sneetches,Women,0
Ray Chen Hao,Turns,Division 1,Division 1 Men,Michigan Magnum,Michigan Magnum,Men,0
Ray Chen Hao,Ds,Division 1,Division 1 Men,Michigan Magnum,Michigan Magnum,Men,0
Ray Chen Hao,Assists,Division 1,Division 1 Men,Michigan Magnum,Michigan Magnum,Men,0
Ray Chen Hao,Points,Division 1,Division 1 Men,Michigan Magnum,Michigan Magnum,Men,0
Ray Chen Hao,Plus Minus,Division 1,Division 1 Men,Michigan Magnum,Michigan Magnum,Men,0
Rafael Castillo,Turns,Division 1,Division 1 Men,Cal Poly-SLO Slocore,Cal Poly-SLO Slocore,Men,1
Rafael Castillo,Ds,Division 1,Division 1 Men,Cal Poly-SLO Slocore,Cal Poly-SLO Slocore,Men,1
Rafael Castillo,Assists,Division 1,Division 1 Men,Cal Poly-SLO Slocore,Cal Poly-SLO Slocore,Men,0
Rafael Castillo,Points,Division 1,Division 1 Men,Cal Poly-SLO Slocore,Cal Poly-SLO Slocore,Men,0
Rafael Castillo,Plus Minus,Division 1,Division 1 Men,Cal Poly-SLO Slocore,Cal Poly-SLO Slocore,Men,0
Quinn O'Connor,Turns,Division 1,Division 1 Men,Oregon State Beavers,Oregon State Beavers,Men,0
Quinn O'Connor,Ds,Division 1,Division 1 Men,Oregon State Beavers,Oregon State Beavers,Men,0
Quinn O'Connor,Assists,Division 1,Division 1 Men,Oregon State Beavers,Oregon State Beavers,Men,0
Quinn O'Connor,Points,Division 1,Division 1 Men,Oregon State Beavers,Oregon State Beavers,Men,0
Quinn O'Connor,Plus Minus,Division 1,Division 1 Men,Oregon State Beavers,Oregon State Beavers,Men,0
Quinn Munson,Turns,Division 3,Division 3 Men,St Olaf Berzerkers,St Olaf Berzerkers,Men,0
Quinn Munson,Ds,Division 3,Division 3 Men,St Olaf Berzerkers,St Olaf Berzerkers,Men,0
Quinn Munson,Assists,Division 3,Division 3 Men,St Olaf Berzerkers,St Olaf Berzerkers,Men,0
Quinn Munson,Points,Division 3,Division 3 Men,St Olaf Berzerkers,St Olaf Berzerkers,Men,0
Quinn Munson,Plus Minus,Division 3,Division 3 Men,St Olaf Berzerkers,St Olaf Berzerkers,Men,0
Quinn Frank,Turns,Division 3,Division 3 Men,Bates Orange Whip,Bates Orange Whip,Men,0
Quinn Frank,Ds,Division 3,Division 3 Men,Bates Orange Whip,Bates Orange Whip,Men,0
Quinn Frank,Assists,Division 3,Division 3 Men,Bates Orange Whip,Bates Orange Whip,Men,0
Quinn Frank,Points,Division 3,Division 3 Men,Bates Orange Whip,Bates Orange Whip,Men,0
Quinn Frank,Plus Minus,Division 3,Division 3 Men,Bates Orange Whip,Bates Orange Whip,Men,0
Piper Enderlein,Turns,Division 1,Division 1 Women,Colorado Quandary,Colorado Quandary,Women,0
Piper Enderlein,Ds,Division 1,Division 1 Women,Colorado Quandary,Colorado Quandary,Women,0
Piper Enderlein,Assists,Division 1,Division 1 Women,Colorado Quandary,Colorado Quandary,Women,0
Piper Enderlein,Points,Division 1,Division 1 Women,Colorado Quandary,Colorado Quandary,Women,0
Piper Enderlein,Plus Minus,Division 1,Division 1 Women,Colorado Quandary,Colorado Quandary,Women,0
Patrick Fontenot,Turns,Division 3,Division 3 Men,Franciscan Fatal,Franciscan Fatal,Men,0
Patrick Fontenot,Ds,Division 3,Division 3 Men,Franciscan Fatal,Franciscan Fatal,Men,0
Patrick Fontenot,Assists,Division 3,Division 3 Men,Franciscan Fatal,Franciscan Fatal,Men,0
Patrick Fontenot,Points,Division 3,Division 3 Men,Franciscan Fatal,Franciscan Fatal,Men,0
Patrick Fontenot,Plus Minus,Division 3,Division 3 Men,Franciscan Fatal,Franciscan Fatal,Men,0
Parker Shahdad,Turns,Division 1,Division 1 Men,NC State Alpha,NC State Alpha,Men,0
Parker Shahdad,Ds,Division 1,Division 1 Men,NC State Alpha,NC State Alpha,Men,0
Parker Shahdad,Assists,Division 1,Division 1 Men,NC State Alpha,NC State Alpha,Men,0
Parker Shahdad,Points,Division 1,Division 1 Men,NC State Alpha,NC State Alpha,Men,0
Parker Shahdad,Plus Minus,Division 1,Division 1 Men,NC State Alpha,NC State Alpha,Men,0
Paige Jenkins,Turns,Division 1,Division 1 Women,California - Santa Cruz Sol,California - Santa Cruz Sol,Women,3
Paige Jenkins,Ds,Division 1,Division 1 Women,California - Santa Cruz Sol,California - Santa Cruz Sol,Women,1
Paige Jenkins,Assists,Division 1,Division 1 Women,California - Santa Cruz Sol,California - Santa Cruz Sol,Women,0
Paige Jenkins,Points,Division 1,Division 1 Women,California - Santa Cruz Sol,California - Santa Cruz Sol,Women,2
Paige Jenkins,Plus Minus,Division 1,Division 1 Women,California - Santa Cruz Sol,California - Santa Cruz Sol,Women,0
Owen Schigiel,Turns,Division 1,Division 1 Men,Minnesota Grey Duck,Minnesota Grey Duck,Men,0
Owen Schigiel,Ds,Division 1,Division 1 Men,Minnesota Grey Duck,Minnesota Grey Duck,Men,0
Owen Schigiel,Assists,Division 1,Division 1 Men,Minnesota Grey Duck,Minnesota Grey Duck,Men,0
Owen Schigiel,Points,Division 1,Division 1 Men,Minnesota Grey Duck,Minnesota Grey Duck,Men,0
Owen Schigiel,Plus Minus,Division 1,Division 1 Men,Minnesota Grey Duck,Minnesota Grey Duck,Men,0
Owen Gin,Turns,Division 1,Division 1 Men,Minnesota Grey Duck,Minnesota Grey Duck,Men,2
Owen Gin,Ds,Division 1,Division 1 Men,Minnesota Grey Duck,Minnesota Grey Duck,Men,0
Owen Gin,Assists,Division 1,Division 1 Men,Minnesota Grey Duck,Minnesota Grey Duck,Men,0
Owen Gin,Points,Division 1,Division 1 Men,Minnesota Grey Duck,Minnesota Grey Duck,Men,2
Owen Gin,Plus Minus,Division 1,Division 1 Men,Minnesota Grey Duck,Minnesota Grey Duck,Men,0
Olivia Mayfryer,Turns,Division 1,Division 1 Women,Pennsylvania Venus,Pennsylvania Venus,Women,0
Olivia Mayfryer,Ds,Division 1,Division 1 Women,Pennsylvania Venus,Pennsylvania Venus,Women,0
Olivia Mayfryer,Assists,Division 1,Division 1 Women,Pennsylvania Venus,Pennsylvania Venus,Women,0
Olivia Mayfryer,Points,Division 1,Division 1 Women,Pennsylvania Venus,Pennsylvania Venus,Women,0
